symbol,pvalue,gene,heat
SCYL1,0.180267167356134,9606.ENSP00000270176,0.744083365537724
SCYL2,0.420012286718429,9606.ENSP00000354061,0.37673800489742
SCYL3,0.708556374141228,9606.ENSP00000356746,0.149625590717192
SDCBP,5.3627836789083e-05,9606.ENSP00000260130,4.2706097210215
SDF2L1,0.0148305313099617,9606.ENSP00000248958,1.8288432899122
SDF4,0.697451447779052,9606.ENSP00000353094,0.156486019875958
SDHA,0.227442023280709,9606.ENSP00000264932,0.643129289899839
SDHB,0.177543199478329,9606.ENSP00000364649,0.750695958032027
SDHC,0.269937073183958,9606.ENSP00000356953,0.56873746530071
SEC11A,0.503532393166435,9606.ENSP00000452697,0.297972585247585
SEC11C,0.931810586302275,9606.ENSP00000468633,0.0306723598391338
SEC13,1,9606.ENSP00000373312,0
SEC14L1,0.0592393830530915,9606.ENSP00000376268,1.22738947307509
SEC22B,0.0285379900461891,9606.ENSP00000463393,1.54457661785726
SEC23A,0.51375821867556,9606.ENSP00000306881,0.28924121757934
SEC23B,0.0062268571845614,9606.ENSP00000338844,2.20573109488052
SEC23IP,0.31951291539073,9606.ENSP00000358071,0.495511582045304
SEC24A,1,9606.ENSP00000381823,0
SEC31A,0.0921427585583978,9606.ENSP00000378721,1.03553879003475
SEC61A1,0.182373826282598,9606.ENSP00000243253,0.739037490112234
SEC61B,1,9606.ENSP00000223641,0
SEC61G,0.59130431463621,9606.ENSP00000388337,0.228188952024299
SEC62,0.810112012085395,9606.ENSP00000337688,0.0914549281987028
SEC63,0.422315721880834,9606.ENSP00000357998,0.374362750450547
SECISBP2L,1,9606.ENSP00000453854,0
SEL1L,0.00805507852937425,9606.ENSP00000337053,2.09393022126492
SELENBP1,0.399742177882522,9606.ENSP00000397261,0.398220025732308
SEMA4D,0.756456543748815,9606.ENSP00000416523,0.121216015892186
SENP3,0.644093751137229,9606.ENSP00000314029,0.19105091425782
SENP7,0.551545572965635,9606.ENSP00000377655,0.258418596968507
SEP15,0.743461024696015,9606.ENSP00000328729,0.128741794059483
SEPHS1,0.0112937606372765,9606.ENSP00000367893,1.947161421045
SEPHS2,1,9606.ENSP00000418669,0
SEPT10,0.0379411335749081,9606.ENSP00000380824,1.4208896977496
SEPT11,0.971041052802225,9606.ENSP00000264893,0.0127624089914922
SEPT2,1,9606.ENSP00000479861,0
SEPT6,0.014907999239504,9606.ENSP00000341524,1.82658063807269
SEPT7,0.279123696127926,9606.ENSP00000381992,0.554203292637996
SEPT8,0.75792452357002,9606.ENSP00000367991,0.120374040580501
SEPT9,0.496277591479705,9606.ENSP00000391249,0.30427533414465
SERBP1,0.531239584277932,9606.ENSP00000360034,0.274709571830975
SERPINB6,0.661551690762806,9606.ENSP00000484343,0.179436216274673
SERPINB8,1,9606.ENSP00000381072,0
SERPINC1,1,9606.ENSP00000356671,0
SET,1,9606.ENSP00000361777,0
SETD1B,1,9606.ENSP00000442924,0
SETD2,0.557683170687705,9606.ENSP00000386759,0.253612461098799
SETD3,1,9606.ENSP00000327436,0
SF1,1,9606.ENSP00000362690,0
SF3A1,1,9606.ENSP00000215793,0
SF3A2,1,9606.ENSP00000221494,0
SF3A3,1,9606.ENSP00000362110,0
SF3B1,1,9606.ENSP00000335321,0
SF3B3,0.433053227582429,9606.ENSP00000305790,0.363458720217933
SF3B5,0.992454477013205,9606.ENSP00000356541,0.00328940480200867
SF3B6,0.017588420109778,9606.ENSP00000233468,1.75477316954884
SFMBT1,0.0602545566283466,9606.ENSP00000378235,1.22001010487394
SFN,0.00523462282622345,9606.ENSP00000265881,2.28111460536835
SFPQ,0.127711461358621,9606.ENSP00000349748,0.893770125591385
SFR1,0.133534758712812,9606.ENSP00000358742,0.874405673982237
SFSWAP,0.0128956073359543,9606.ENSP00000437738,1.88955819936223
SFXN1,0.0761307058097405,9606.ENSP00000316905,1.11844014383266
SFXN3,0.0256292281098791,9606.ENSP00000224807,1.59126447351409
SGK3,0.708170249727255,9606.ENSP00000379842,0.149862321930742
SGPL1,0.00605088143618638,9606.ENSP00000362298,2.21818135675432
SGPP1,0.274463704140993,9606.ENSP00000247225,0.561515079751283
SGTA,1,9606.ENSP00000221566,0
SH2B2,0.0543850181878653,9606.ENSP00000440273,1.26452072189105
SH2D3C,0.0394374295525046,9606.ENSP00000317817,1.4040913991959
SH3BGRL,1,9606.ENSP00000362308,0
SH3BGRL2,0.0515952966944487,9606.ENSP00000358853,1.28738988582909
SH3BGRL3,3.91089814044676e-05,9606.ENSP00000270792,4.4077234951238
SH3BP1,0.150468864339617,9606.ENSP00000350018,0.822553356843679
SH3BP4,0.609893350410113,9606.ENSP00000386862,0.21474610167417
SH3BP5,0.575036834740196,9606.ENSP00000373301,0.240304335115517
SH3GL1,0.778636196903854,9606.ENSP00000269886,0.108665410853915
SH3GLB1,0.0447940909973344,9606.ENSP00000479919,1.3487792720846
SH3GLB2,0.0749929037601515,9606.ENSP00000361634,1.12497982998983
SH3KBP1,0.334525669116381,9606.ENSP00000380921,0.475570551953314
SH3PXD2A,3.4606095766776e-11,9606.ENSP00000348215,10.4608473947131
SH3PXD2B,0.0427482213017782,9606.ENSP00000309714,1.36908195099179
SHARPIN,1,9606.ENSP00000381698,0
SHC1,0.493093618652507,9606.ENSP00000401303,0.30707061783377
SHKBP1,0.375183351813556,9606.ENSP00000291842,0.425756441017704
SHMT1,1,9606.ENSP00000318868,0
SHOC2,0.454836315070126,9606.ENSP00000358464,0.342144867632199
SHROOM2,1,9606.ENSP00000370299,0
SHTN1,1,9606.ENSP00000347532,0
SIGLEC1,1.69946057226867e-10,9606.ENSP00000341141,9.7696889066589
SIK2,0.00108937202511905,9606.ENSP00000305976,2.96282378152518
SIK3,0.264894772138747,9606.ENSP00000364449,0.576926612686908
SIKE1,0.53382661923649,9606.ENSP00000358541,0.272599773936894
SIN3A,0.191677875587448,9606.ENSP00000378402,0.717428012655565
SIPA1,0.12494818575888,9606.ENSP00000377771,0.903270045424906
SIPA1L1,0.0137880736431915,9606.ENSP00000450832,1.86049640565673
SIPA1L2,0.000109900577453637,9606.ENSP00000355589,3.95900002564503
SIPA1L3,0.0724085731319413,9606.ENSP00000222345,1.14021001055051
SIRPA,5.93360699463474e-07,9606.ENSP00000382941,6.22668122204239
SIRT1,1,9606.ENSP00000212015,0
SIRT2,0.199675780292018,9606.ENSP00000249396,0.699674609758365
SKAP2,0.0435325507094309,9606.ENSP00000005587,1.36118588541378
SKIV2L2,0.0639441081138715,9606.ENSP00000230640,1.19419946575165
SKP1,0.637687327994,9606.ENSP00000231487,0.195392213147544
SLAIN2,0.0254340096670731,9606.ENSP00000264313,1.5945851679795
SLAMF7,2.84317991372518e-09,9606.ENSP00000357022,8.54619565769758
SLC11A1,0.99530135229593,9606.ENSP00000233202,0.00204540586301809
SLC12A4,0.207317844359583,9606.ENSP00000395983,0.683363315497204
SLC12A6,0.115350176645164,9606.ENSP00000346112,0.937981736071702
SLC12A7,0.073791132952104,9606.ENSP00000264930,1.13199582166386
SLC12A9,0.000634220255593121,9606.ENSP00000275730,3.19775989168162
SLC15A3,1.16302146568881e-05,9606.ENSP00000227880,4.93441226949841
SLC15A4,0.779344947988308,9606.ENSP00000266771,0.10827027551192
SLC16A1,0.000128268089472527,9606.ENSP00000441065,3.89188137394245
SLC16A10,0.265869517752402,9606.ENSP00000357844,0.575331452178739
SLC16A3,0.00120505827143891,9606.ENSP00000463978,2.91899195196671
SLC17A5,0.210845273555929,9606.ENSP00000348019,0.676036129966101
SLC1A7,1,9606.ENSP00000478639,0
SLC20A1,0.172984094685045,9606.ENSP00000272542,0.761993826975674
SLC23A2,0.803902350924738,9606.ENSP00000368637,0.0947967012889835
SLC25A1,1,9606.ENSP00000215882,0
SLC25A10,1,9606.ENSP00000446242,0
SLC25A11,0.00648919221458265,9606.ENSP00000225665,2.187809361533
SLC25A12,0.190083969571201,9606.ENSP00000388658,0.721054507123632
SLC25A13,0.801763065162265,9606.ENSP00000400101,0.0959539542786674
SLC25A20,0.584851460003145,9606.ENSP00000326305,0.232954421597116
SLC25A22,4.06144096132266e-08,9606.ENSP00000322020,7.39131985545639
SLC25A24,0.57453621336456,9606.ENSP00000457733,0.240682592269448
SLC25A3,1,9606.ENSP00000228318,0
SLC25A4,0.605000066558725,9606.ENSP00000281456,0.218244577568878
SLC25A5,0.87173562960344,9606.ENSP00000360671,0.0596152031551625
SLC26A11,0.232661334852335,9606.ENSP00000355384,0.633275784549547
SLC27A1,0.0057992054491207,9606.ENSP00000252595,2.23663150517851
SLC27A4,0.107267117287577,9606.ENSP00000300456,0.969533390515101
SLC28A2,4.88498130835068e-15,9606.ENSP00000315006,14.3111370937048
SLC29A3,0.386579502421829,9606.ENSP00000362285,0.412761177263215
SLC2A1,1.44903617655956e-05,9606.ENSP00000416293,4.83892077182071
SLC30A1,0.00989051553797626,9606.ENSP00000355968,2.00478107043892
SLC30A7,1,9606.ENSP00000359130,0
SLC31A1,0.0600048252066477,9606.ENSP00000363329,1.22181382501031
SLC31A2,6.69987594759114e-06,9606.ENSP00000259392,5.17393323845968
SLC35A5,0.698189779836551,9606.ENSP00000417654,0.156026512716162
SLC35C2,0.264591803449972,9606.ENSP00000318960,0.577423613555864
SLC35E1,0.440172599950568,9606.ENSP00000470652,0.356376995087153
SLC35F6,1,9606.ENSP00000345528,0
SLC37A2,5.93321278352654e-05,9606.ENSP00000311833,4.2267100762278
SLC38A10,0.457348090049175,9606.ENSP00000363891,0.339753130250822
SLC38A7,1,9606.ENSP00000454646,0
SLC38A9,0.00612768138896281,9606.ENSP00000380074,2.212703824089
SLC39A11,0.65878777956025,9606.ENSP00000445829,0.18125446554171
SLC39A7,0.56517584614737,9606.ENSP00000363809,0.247816406818283
SLC3A2,0.000797364311772242,9606.ENSP00000367123,3.09834320627989
SLC40A1,0.057605007936783,9606.ENSP00000261024,1.23953975920233
SLC41A3,0.24747317020875,9606.ENSP00000326070,0.606471878192614
SLC43A2,0.000694526125035732,9606.ENSP00000461382,3.15831141335983
SLC44A1,1,9606.ENSP00000363852,0
SLC44A2,1,9606.ENSP00000336888,0
SLC4A2,0.208882301890235,9606.ENSP00000419412,0.680098355218439
SLC4A7,0.054046048425288,9606.ENSP00000295736,1.26723605397392
SLC6A6,0.0203128312943102,9606.ENSP00000480890,1.69222953844665
SLC7A2,0.137433604603032,9606.ENSP00000004531,0.86190706269674
SLC7A4,0.039792347818934,9606.ENSP00000372390,1.40020043595473
SLC7A5,1,9606.ENSP00000261622,0
SLC7A8,0.0252818962972534,9606.ENSP00000320378,1.59719035441866
SLC8A1,1,9606.ENSP00000384763,0
SLC9A1,0.000588986517957579,9606.ENSP00000263980,3.2298946462038
SLC9A3R1,0.206998982843096,9606.ENSP00000262613,0.684031788585188
SLC9A7,0.0127171634540042,9606.ENSP00000480916,1.89560974667894
SLC9A9,0.066964227752715,9606.ENSP00000320246,1.17415713518634
SLCO2B1,0.893265323280023,9606.ENSP00000289575,0.0490195250736006
SLFN5,1.48503431773861e-12,9606.ENSP00000299977,11.8282635100961
SLIRP,1,9606.ENSP00000450909,0
SLK,0.000905121004862509,9606.ENSP00000358770,3.04329335645102
SLMAP,0.264222072890146,9606.ENSP00000295951,0.578030904609569
SLTM,0.17207166450837,9606.ENSP00000369887,0.76429064019439
SLX4,0.434858917662238,9606.ENSP00000294008,0.361651619410661
SMAD2,4.97023580070532e-07,9606.ENSP00000262160,6.30362300673631
SMAP,0.151927511104777,9606.ENSP00000228136,0.818363576768136
SMAP1,0.0252574163775643,9606.ENSP00000359484,1.59761107620165
SMAP2,0.000305525865147428,9606.ENSP00000254900,3.51495201744989
SMARCA4,0.184578841602596,9606.ENSP00000395654,0.733818083927049
SMARCA5,1,9606.ENSP00000283131,0
SMARCAD1,0.00261240527111673,9606.ENSP00000351947,2.58295944862335
SMARCB1,0.0689903244377985,9606.ENSP00000263121,1.16121181271083
SMARCC1,0.869585336491764,9606.ENSP00000254480,0.060687792213396
SMARCC2,0.072740310104238,9606.ENSP00000267064,1.13822485180657
SMARCD2,1,9606.ENSP00000392617,0
SMARCE1,1,9606.ENSP00000323967,0
SMC1A,0.353932077126971,9606.ENSP00000323421,0.451080075147354
SMC1B,1,9606.ENSP00000350036,0
SMC2,0.00378516014496788,9606.ENSP00000286398,2.42191574136746
SMC3,0.36681539562041,9606.ENSP00000354720,0.435552444832241
SMC4,0.103043623177004,9606.ENSP00000349961,0.986978879233917
SMCHD1,0.045433232549394,9606.ENSP00000326603,1.34262636227363
SMCR8,0.106433327689692,9606.ENSP00000385025,0.97292235920874
SMG1,0.515944970331534,9606.ENSP00000402515,0.287396616891829
SMG5,1,9606.ENSP00000355261,0
SMG6,0.141849652337989,9606.ENSP00000263073,0.848171724287431
SMG7,0.451805723536288,9606.ENSP00000425133,0.345048271679307
SMG8,0.757727873905648,9606.ENSP00000438748,0.120486736426496
SMG9,0.901483876942146,9606.ENSP00000270066,0.0450420362379451
SMN1,0.103954144816108,9606.ENSP00000370119,0.98315818997967
SMNDC1,0.0989144787251682,9606.ENSP00000358616,1.00474013337538
SMPD4,0.851013027810475,9606.ENSP00000386531,0.0700637914278762
SMPDL3A,1,9606.ENSP00000357425,0
SMPDL3B,0.730019573159505,9606.ENSP00000363001,0.136665495494327
SMS,0.00195307270308254,9606.ENSP00000385746,2.70928158981001
SMU1,0.217256420257358,9606.ENSP00000380336,0.663027380627772
SMYD5,0.0053292936883187,9606.ENSP00000374152,2.27333034586874
SNAP23,1,9606.ENSP00000249647,0
SNAP29,1,9606.ENSP00000215730,0
SNAPIN,0.701650249501202,9606.ENSP00000357674,0.153879316022248
SND1,0.290457224071881,9606.ENSP00000346762,0.536917817550503
SNF8,0.0148754922255035,9606.ENSP00000421380,1.82752865468962
SNIP1,1,9606.ENSP00000296215,0
SNRNP200,0.279424070192296,9606.ENSP00000317123,0.553736185546698
SNRNP40,0.85909370681688,9606.ENSP00000263694,0.065959462322539
SNRNP70,0.69637742745459,9606.ENSP00000472998,0.157155314652341
SNRPA,0.33158607765771,9606.ENSP00000243563,0.479403712510682
SNRPA1,1,9606.ENSP00000254193,0
SNRPB2,1,9606.ENSP00000246071,0
SNRPC,0.925991933017465,9606.ENSP00000244520,0.0333927967535528
SNRPD1,1,9606.ENSP00000300413,0
SNRPD2,1,9606.ENSP00000342374,0
SNRPD3,0.651185152248175,9606.ENSP00000215829,0.186295510407246
SNRPE,1,9606.ENSP00000400591,0
SNRPF,0.537027614084415,9606.ENSP00000266735,0.270003382203337
SNRPG,1,9606.ENSP00000272348,0
SNTB2,0.189170559094748,9606.ENSP00000338191,0.723146452593823
SNU13,0.000430457403122198,9606.ENSP00000383949,3.36606981866858
SNW1,1,9606.ENSP00000261531,0
SNX1,0.0106818898928496,9606.ENSP00000261889,1.97135190297934
SNX12,0.193601622569379,9606.ENSP00000481314,0.713091007203375
SNX16,7.42516619278711e-05,9606.ENSP00000379621,4.12929382136393
SNX17,0.166653020576391,9606.ENSP00000233575,0.778186810369666
SNX18,0.0433787947670217,9606.ENSP00000317332,1.36272251855749
SNX2,0.0020778615022532,9606.ENSP00000368831,2.68238340327149
SNX20,0.0147982322773666,9606.ENSP00000332062,1.82979016014808
SNX24,0.37803802688481,9606.ENSP00000261369,0.422464512237925
SNX27,0.488297295203694,9606.ENSP00000357836,0.311315681370932
SNX29,0.792255659323389,9606.ENSP00000456480,0.10113464982887
SNX3,0.0842010628930964,9606.ENSP00000230085,1.07468242624746
SNX30,0.027844626593998,9606.ENSP00000311427,1.55525860177327
SNX4,0.398428566578826,9606.ENSP00000251775,0.399649531034519
SNX5,0.00666410452531352,9606.ENSP00000366998,2.17625819971488
SNX6,0.000205979120672772,9606.ENSP00000355217,3.68617680019477
SNX7,1,9606.ENSP00000304429,0
SNX8,4.30014637231579e-08,9606.ENSP00000222990,7.36651676125596
SNX9,0.0366548220557372,9606.ENSP00000376024,1.43586888447597
SOAT1,0.0387107209329796,9606.ENSP00000356591,1.41216874047905
SOCS5,0.557914229875867,9606.ENSP00000305133,0.253432561554759
SOCS6,0.17986543914147,9606.ENSP00000381034,0.745052277633279
SOD1,1,9606.ENSP00000270142,0
SOD2,5.15676390477895e-11,9606.ENSP00000446252,10.2876227517034
SOGA1,0.000754592756478268,9606.ENSP00000237536,3.12228736801472
SON,0.0463858490762927,9606.ENSP00000348984,1.33361448938938
SORD,0.6459102231235,9606.ENSP00000267814,0.189827841620362
SORT1,2.08626674380597e-06,9606.ENSP00000256637,5.68063016477005
SOS1,0.123639537750827,9606.ENSP00000387784,0.907842627295569
SOWAHC,0.0532714110183954,9606.ENSP00000365830,1.2735057997538
SP1,0.481294858642698,9606.ENSP00000323155,0.317588777580967
SP100,6.78719471403078e-06,9606.ENSP00000343023,5.16830969139847
SP110,4.02522459808097e-12,9606.ENSP00000258381,11.3952098820077
SP3,0.582440273576215,9606.ENSP00000310301,0.234748602810407
SPAG9,0.05118090731888,9606.ENSP00000262013,1.29089201934586
SPAST,0.278763457746091,9606.ENSP00000480893,0.554764157185811
SPATA5,1,9606.ENSP00000274008,0
SPATA6,0.673963628544474,9606.ENSP00000360913,0.171363540183747
SPCS1,0.8470312070419,9606.ENSP00000478310,0.0721005887290047
SPCS2,0.85035032582816,9606.ENSP00000263672,0.0704021175449936
SPCS3,0.782750194705775,9606.ENSP00000427463,0.106376815682132
SPECC1,0.0399502499706084,9606.ENSP00000261503,1.39848049894032
SPECC1L,0.103704944430629,9606.ENSP00000325785,0.984200536882442
SPEG,3.32540440104445e-05,9606.ENSP00000311684,4.47815553277815
SPEN,1,9606.ENSP00000364912,0
SPERT,0.477407808270391,9606.ENSP00000309189,0.321110482143231
SPG11,0.98878847298232,9606.ENSP00000261866,0.00489660510856752
SPG20,0.00131969716009595,9606.ENSP00000414147,2.87952571787647
SPG21,0.000483905923587269,9606.ENSP00000204566,3.31523906157495
SPHK2,0.000831462068639155,9606.ENSP00000245222,3.08015755853882
SPI1,0.474645285885247,9606.ENSP00000227163,0.323630828124985
SPN,0.737185394337375,9606.ENSP00000353238,0.132423277931423
SPNS1,0.577732469036535,9606.ENSP00000309945,0.238273224068168
SPP1,0.0170169326247738,9606.ENSP00000378517,1.76911872064331
SPPL2A,0.325508823700514,9606.ENSP00000261854,0.487437234338481
SPR,0.00168259744763422,9606.ENSP00000234454,2.77401977420991
SPRED1,0.0711123264809821,9606.ENSP00000299084,1.14805511293159
SPRYD7,0.0304729938899096,9606.ENSP00000354774,1.51608487541326
SPTAN1,0.0345949421206982,9606.ENSP00000361824,1.4609873916592
SPTBN1,6.56922070341182e-06,9606.ENSP00000349259,5.18248614707367
SPTLC1,0.0782935289152475,9606.ENSP00000262554,1.10627413158876
SPTLC2,0.189316598030898,9606.ENSP00000216484,0.722811308290687
SQLE,0.216496310768984,9606.ENSP00000265896,0.664549499894098
SQRDL,1,9606.ENSP00000260324,0
SQSTM1,4.3012633454964e-08,9606.ENSP00000374455,7.3664039668868
SRA1,0.80984848544925,9606.ENSP00000337513,0.0915962256749017
SREK1IP1,1,9606.ENSP00000427401,0
SRF,1,9606.ENSP00000265354,0
SRFBP1,1,9606.ENSP00000341324,0
SRGAP1,0.056573374250327,9606.ENSP00000347198,1.24738791751918
SRGAP2,0.0262344864831819,9606.ENSP00000373347,1.58112743231196
SRI,1,9606.ENSP00000265729,0
SRM,0.481583599977556,9606.ENSP00000366156,0.317328311120091
SRP14,7.01721072360328e-07,9606.ENSP00000267884,6.15383548161227
SRP19,1,9606.ENSP00000424870,0
SRP54,0.80052648954385,9606.ENSP00000451818,0.0966242926361478
SRP68,0.77785448936707,9606.ENSP00000312066,0.10910163742594
SRP9,0.686967254744105,9606.ENSP00000305230,0.163063963701545
SRPK1,1,9606.ENSP00000362931,0
SRPK2,0.000222779940052265,9606.ENSP00000377262,3.65212391725425
SRPRA,0.243737623141549,9606.ENSP00000328023,0.613077428297328
SRPRB,0.0397984056147208,9606.ENSP00000418401,1.40013432608206
SRRM1,0.281064811794189,9606.ENSP00000326261,0.551193522945379
SRRM2,2.73729644373333e-05,9606.ENSP00000301740,4.5626781668186
SRRT,1,9606.ENSP00000480421,0
SRSF1,1,9606.ENSP00000258962,0
SRSF10,0.085250184078336,9606.ENSP00000420195,1.06930467457454
SRSF2,0.514535121434095,9606.ENSP00000376276,0.288584975567366
SRSF3,0.713719540116478,9606.ENSP00000362820,0.14647241302506
SRSF4,1,9606.ENSP00000362900,0
SRSF5,1,9606.ENSP00000452123,0
SRSF6,0.134698030651705,9606.ENSP00000244020,0.870638753819329
SRSF7,0.604317813619914,9606.ENSP00000325905,0.21873460376113
SRSF9,0.595287829520766,9606.ENSP00000229390,0.225272996376525
SSB,1,9606.ENSP00000386636,0
SSBP1,1,9606.ENSP00000419665,0
SSFA2,1,9606.ENSP00000388731,0
SSH1,0.972010763675214,9606.ENSP00000315713,0.012328925836207
SSH2,1,9606.ENSP00000444743,0
SSH3,0.158403671307329,9606.ENSP00000312081,0.800234757026593
SSR1,1,9606.ENSP00000244763,0
SSR3,0.0197114009650567,9606.ENSP00000265044,1.7052825076449
SSR4,0.97537075230953,9606.ENSP00000317331,0.0108302714028714
SSRP1,0.548032525922961,9606.ENSP00000278412,0.26119366522062
SSU72,1,9606.ENSP00000291386,0
ST13,0.0261639732745111,9606.ENSP00000216218,1.5822963031549
ST5,0.379105095252858,9606.ENSP00000433528,0.421240378524424
STAB1,1.24800170198114e-10,9606.ENSP00000312946,9.90378482237754
STAG1,0.556980868872964,9606.ENSP00000345826,0.254159721676528
STAG2,1,9606.ENSP00000218089,0
STAM,0.64099123332643,9606.ENSP00000366746,0.193147910175398
STAM2,1,9606.ENSP00000263904,0
STAMBP,0.7515360938139,9606.ENSP00000377633,0.124050156836509
STAMBPL1,0.0054248558878811,9606.ENSP00000360994,2.26561179442493
STAP1,1,9606.ENSP00000265404,0
STARD3,0.159996334694283,9606.ENSP00000337446,0.795889966345828
STARD3NL,3.26676767858914e-07,9606.ENSP00000009041,6.4858817499734
STARD5,0.833832721851985,9606.ENSP00000304032,0.078921065984831
STARD8,0.958383888329705,9606.ENSP00000363727,0.0184604959442454
STAT1,7.99360577730113e-15,9606.ENSP00000354394,14.0972572737597
STAT2,1.11566977878397e-09,9606.ENSP00000315768,8.95246433091269
STAT3,0.0146021259970324,9606.ENSP00000264657,1.83558390849215
STAT4,0.359246477178757,9606.ENSP00000376134,0.444607481925339
STAT5A,2.21336084349489e-06,9606.ENSP00000341208,5.65494777741319
STAT5B,0.8671989284259,9606.ENSP00000293328,0.0618812674512212
STAT6,0.346730372086248,9606.ENSP00000300134,0.460008114352452
STAU1,0.000229643350578846,9606.ENSP00000360922,3.63894612524594
STEAP3,0.0111286045638037,9606.ENSP00000376822,1.95355928923528
STIM1,1,9606.ENSP00000478059,0
STIM2,0.924798325112327,9606.ENSP00000417569,0.0339529654667262
STIP1,1,9606.ENSP00000351646,0
STK10,0.011632665292006,9606.ENSP00000176763,1.9343207677312
STK11IP,0.0381863641140168,9606.ENSP00000295641,1.41809169068117
STK24,0.194804818723387,9606.ENSP00000365730,0.710400304546247
STK26,1,9606.ENSP00000377867,0
STK3,0.0376690793390844,9606.ENSP00000365730,1.42401499415409
STK38,0.00815708846007102,9606.ENSP00000229812,2.08846482793283
STK38L,0.200950049153791,9606.ENSP00000373684,0.696911883240458
STK4,0.00172688424511857,9606.ENSP00000361892,2.76273677267638
STMN1,0.217348857833102,9606.ENSP00000410452,0.662842637681953
STMN2,0.92976180954395,9606.ENSP00000429243,0.0316282966611664
STOM,0.0462659197665012,9606.ENSP00000286713,1.33473879963624
STOML2,0.257242589893091,9606.ENSP00000348886,0.589657126633135
STRAP,0.398448854289302,9606.ENSP00000392270,0.399627417619127
STRIP1,0.984897719546761,9606.ENSP00000358810,0.00660886812456283
STRN,1,9606.ENSP00000263918,0
STRN3,0.0487581326979081,9606.ENSP00000350071,1.3119529350168
STRN4,0.025066451661885,9606.ENSP00000375777,1.60090713922605
STS,1,9606.ENSP00000217961,0
STT3A,0.0141198855902347,9606.ENSP00000376472,1.85016882224534
STT3B,0.389921816627678,9606.ENSP00000295770,0.409022464796768
STUB1,0.163270100000378,9606.ENSP00000219548,0.787093341251051
STX11,0.00479116025724813,9606.ENSP00000356540,2.31955930238866
STX12,0.615212971555175,9606.ENSP00000363054,0.210974516159415
STX16,1,9606.ENSP00000360183,0
STX2,1,9606.ENSP00000376178,0
STX4,0.288285891135438,9606.ENSP00000317714,0.540176611694213
STX4A,3.29213429850483e-08,9606.ENSP00000317714,7.48252245659771
STX5,0.309379491937511,9606.ENSP00000294179,0.509508478075449
STX5A,0.00208170910175176,9606.ENSP00000294179,2.68157995894204
STX7,0.0619006250352303,9606.ENSP00000356918,1.20830496571363
STX8,0.426536379347056,9606.ENSP00000305255,0.37004392188005
STXBP1,0.098374664059111,9606.ENSP00000362399,1.00711673770809
STXBP2,0.00411249918402845,9606.ENSP00000413606,2.38589417521145
STXBP3,6.94346657903466e-05,9606.ENSP00000359025,4.15842365054471
STXBP5,0.00140208423259902,9606.ENSP00000321826,2.85322589460469
SUB1,1,9606.ENSP00000265073,0
SUCLA2,0.85011507304695,9606.ENSP00000367923,0.070522283454222
SUCLG1,1,9606.ENSP00000377446,0
SUCLG2,0.242650857241315,9606.ENSP00000419325,0.615018170062625
SUDS3,0.850007775199975,9606.ENSP00000443988,0.0705771016845297
SUGT1,1,9606.ENSP00000367208,0
SUMO1,1,9606.ENSP00000376077,0
SUMO2,0.000395931023512652,9606.ENSP00000405965,3.4023804674004
SUMO3,0.15598769749707,9606.ENSP00000405965,0.806909652413641
SUN1,0.0125283471191673,9606.ENSP00000384015,1.90210622225209
SUN2,0.0200139956225387,9606.ENSP00000385616,1.69866619954009
SUPT16H,0.0224112968217494,9606.ENSP00000216297,1.64953301244152
SUPT5H,1,9606.ENSP00000470252,0
SUPT6H,0.317313719265322,9606.ENSP00000319104,0.498511150488873
SURF4,1,9606.ENSP00000361057,0
SURF6,0.147264015372029,9606.ENSP00000361092,0.831903362014007
SUZ12,0.128972860286605,9606.ENSP00000316578,0.889501668520975
SVIL,0.000347343358369389,9606.ENSP00000348128,3.45924100095287
SWAP70,0.688642558404345,9606.ENSP00000315630,0.16200614121742
SYAP1,0.291893963582517,9606.ENSP00000369500,0.534774886203868
SYK,0.000867541522108439,9606.ENSP00000364907,3.06170972991919
SYMPK,0.201037311253782,9606.ENSP00000245934,0.696723332789209
SYN1,0.241195672231263,9606.ENSP00000295987,0.617630488998485
SYNCRIP,0.0121899360488653,9606.ENSP00000358635,1.91399857278176
SYNE1,0.388754093304124,9606.ENSP00000356224,0.410325025129004
SYNE2,1,9606.ENSP00000350719,0
SYNE3,0.00307773251912558,9606.ENSP00000334308,2.51176912671231
SYNGR1,0.0562086673669926,9606.ENSP00000332287,1.25019671113158
SYNGR2,0.0175624022065813,9606.ENSP00000225777,1.75541608104325
SYNJ1,0.00164668841279947,9606.ENSP00000409667,2.78338857047428
SYNJ2,1,9606.ENSP00000347792,0
SYNJ2BP,1,9606.ENSP00000256366,0
SYNRG,0.0750755578080708,9606.ENSP00000483453,1.12450143232822
SYVN1,0.094755890796049,9606.ENSP00000366395,1.02339378124704
SZRD1,1,9606.ENSP00000383866,0
TAAR2,0.629653935278582,9606.ENSP00000356908,0.200898077995538
TAB1,0.0055616710263662,9606.ENSP00000216160,2.25479470329264
TAB2,0.00107276557721469,9606.ENSP00000356426,2.96949517052704
TAB3,0.108628218846771,9606.ENSP00000368215,0.964057341436911
TACC1,0.00831405399831509,9606.ENSP00000321703,2.08018715915454
TAF10,0.0197967959543988,9606.ENSP00000299424,1.70340509316893
TAF12,0.0331871471516232,9606.ENSP00000263974,1.47903007900324
TAF6,1,9606.ENSP00000399982,0
